point_victor,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_score_normal,p1_score_tiebreak,p2_score_normal,p2_score_tiebreak,p1_game_victor,p2_game_victor,p1_set_victor,p2_set_victor,p1_momentum_value,p2_momentum_value,p1_momentum_value_better
0,1313,12,12,9540,4,2,252,2,1,1,0,1,1,133,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545,0.945,1,126,4,0,2,1,0,1,0,20,16,2,1,4.208174526,4.091465607,0.116708919
0,1313,12,12,9557,4,2,253,2,1,1,0,1,1,134,119,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777,0.928,1,120,4,0,2,2,0,1,0,20,16,2,1,4.169961391,4.102132301,0.06782909
0,1313,12,12,9572,4,2,254,2,1,1,0,1,2,135,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.038,16.639,1,94,0,0,1,3,0,1,0,21,16,2,1,4.112084001,4.100195868,0.011888133
1,1313,12,12,9631,4,3,255,2,1,2,0,2,1,135,120,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795,0.939,1,119,4,1,2,0,0,0,0,21,16,2,1,4.040680382,4.085705779,-0.045025397
1,1313,12,12,9648,4,3,256,2,1,2,0,2,2,135,121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.904,9.19,3,85,0,0,0,0,0,1,0,21,16,2,1,3.96384494,4.060330256,-0.096485315
0,1313,12,12,9683,4,3,257,2,1,2,0,2,1,136,121,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.728,15.968,4,99,3,1,0,0,0,2,0,21,16,2,1,3.890878285,4.027133215,-0.13625493
1,1313,12,12,9709,4,3,258,2,1,2,0,2,2,136,122,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.495,6.356,1,85,2,0,1,1,0,2,0,21,16,2,1,3.831245412,3.990482974,-0.159237562
1,1313,12,12,9738,4,3,259,2,1,2,0,2,1,136,123,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.475,2.558,1,101,2,1,2,1,0,3,0,21,17,2,1,3.793297244,3.955381807,-0.162084563
0,1313,12,12,9824,4,4,260,2,1,2,1,1,1,137,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.592,6.949,1,119,4,0,0,0,0,0,0,21,17,2,1,3.78310817,3.926902803,-0.143794632
0,1313,12,12,9838,4,4,261,2,1,2,1,1,2,138,123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62.023,71.092,17,89,2,0,0,1,0,0,0,21,17,2,1,3.803348816,3.909527355,-0.106178539
1,1313,12,12,9901,4,4,262,2,1,2,1,1,2,138,124,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.596,1.226,0,0,4,0,2,2,0,0,0,21,17,2,1,3.852568783,3.906212188,-0.053643405
0,1313,12,12,9932,4,4,263,2,1,2,1,1,1,139,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84,6.539,1,120,4,0,0,2,0,1,0,21,17,2,1,3.924780472,3.917950197,0.006830275
1,1313,12,12,9948,4,4,264,2,1,2,1,1,2,139,125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26.327,25.936,6,100,4,0,0,3,0,1,0,21,17,2,1,4.00994215,3.943453695,0.066488456
0,1313,12,12,9982,4,4,265,2,1,2,1,1,1,140,125,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683,0.801,1,122,4,0,2,3,0,2,0,22,17,2,1,4.095006946,3.978827779,0.116179167
0,1313,12,12,10017,4,5,266,2,1,3,1,2,1,141,125,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.284,3.46,2,103,2,0,0,0,0,0,0,22,17,2,1,4.165652928,4.018189053,0.147463875
1,1313,12,12,10034,4,5,267,2,1,3,1,2,2,141,126,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.911,23.227,9,88,2,0,0,1,0,0,0,22,17,2,1,4.208530053,4.054423803,0.15410625
0,1313,12,12,10077,4,5,268,2,1,3,1,2,1,142,126,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.348,20.523,6,116,4,0,0,1,0,1,0,22,17,2,1,4.213954735,4.080365389,0.133589346
0,1313,12,12,10109,4,5,269,2,1,3,1,2,2,143,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.989,7.552,2,99,4,0,1,2,0,1,0,22,17,2,1,4.17821023,4.090161091,0.088049139
0,1313,12,12,10147,4,5,270,2,1,3,1,2,2,144,126,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,18.101,15.323,4,93,4,1,1,3,0,1,0,23,17,2,1,4.105368785,4.080794303,0.024574483
1,1313,12,12,10254,4,6,271,2,1,4,1,1,2,144,127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.16,21.071,6,90,1,0,0,0,0,0,0,23,17,2,1,4.007815286,4.053078859,-0.045263574
1,1313,12,12,10287,4,6,272,2,1,4,1,1,2,144,128,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.874,11.559,4,89,2,0,0,0,0,1,0,23,17,2,1,3.905061456,4.012321941,-0.107260485
0,1313,12,12,10317,4,6,273,2,1,4,1,1,1,145,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.768,8.82,1,124,0,1,0,0,0,2,0,23,17,2,1,3.820651275,3.967509536,-0.146858261
0,1313,12,12,10332,4,6,274,2,1,4,1,1,2,146,128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.814,2.892,1,92,2,0,0,1,0,2,0,23,17,2,1,3.777344864,3.930246316,-0.152901452
1,1313,12,12,10357,4,6,275,2,1,4,1,1,2,146,129,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.675,11.963,4,85,0,1,1,2,0,2,0,23,17,2,1,3.790963543,3.911463489,-0.120499945
0,1313,12,12,10396,4,6,276,2,1,4,1,1,2,147,129,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12.589,27.568,3,91,2,0,0,2,0,3,0,23,17,2,1,3.864025515,3.918769518,-0.054744003
0,1313,12,12,10426,4,6,277,2,1,4,1,1,1,148,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.802,2.953,1,107,2,0,1,3,0,3,0,23,17,2,1,3.981955773,3.952441928,0.029513845
0,1313,12,12,10442,4,6,278,2,1,4,1,1,1,149,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.831,5.209,1,118,4,0,0,4,0,3,0,24,17,2,1,4.112421239,4.00428633,0.10813491
0,1313,12,12,10485,4,7,279,2,1,5,1,2,2,150,129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.706,6.667,2,91,1,0,0,0,0,0,0,24,17,2,1,4.211386059,4.057320566,0.154065493
1,1313,12,12,10517,4,7,280,2,1,5,1,2,2,150,130,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.633,18.443,5,79,2,0,0,1,0,0,0,24,17,2,1,4.235703624,4.090234296,0.145469328
1,1313,12,12,10555,4,7,281,2,1,5,1,2,1,150,131,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.004,1.509,1,117,4,1,2,1,0,1,0,24,17,2,1,4.16164627,4.085025315,0.076620956
0,1313,12,12,10575,4,7,282,2,1,5,1,2,1,151,131,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.311,16.435,2,102,4,1,0,1,0,2,0,24,17,2,1,4.003840018,4.037318828,-0.03347881
1,1313,12,12,10598,4,7,283,2,1,5,1,2,1,151,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.628,2.545,1,102,3,1,0,2,0,2,0,24,17,2,1,3.826487849,3.964624189,-0.13813634
1,1313,12,12,10620,4,7,284,2,1,5,1,2,2,151,133,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.215,4.772,1,96,4,0,1,2,0,3,0,24,18,2,1,3.731199226,3.907272822,-0.176073595
0,1313,12,12,10721,4,8,285,2,1,5,2,1,1,152,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.793,7.14,1,108,3,1,1,0,0,0,0,24,18,2,1,3.810652084,3.912663577,-0.102011493
0,1313,12,12,10738,4,8,286,2,1,5,2,1,1,153,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.206,9.306,1,116,4,0,1,1,0,0,0,24,18,2,1,4.064049507,3.998934968,0.065114539
1,1313,12,12,10753,4,8,287,2,1,5,2,1,2,153,134,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.273,1.381,0,0,4,1,2,2,0,0,0,24,18,2,1,4.306125837,4.107016666,0.199109172
0,1313,12,12,10776,4,8,288,2,1,5,2,1,2,154,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.836,3.297,1,92,1,0,0,2,0,1,0,24,18,2,1,4.188604293,4.090478839,0.098125454
1,1313,12,12,10806,4,8,289,2,1,5,2,1,2,154,135,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.453,1.614,0,0,0,1,2,3,0,1,0,24,18,2,1,3.610568476,3.869061409,-0.258492933
0,1313,12,12,10831,4,8,290,2,1,5,2,1,1,155,135,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.504,9.339,3,119,3,0,0,3,0,2,0,25,18,3,1,4.114087157,4.040360936,0.073726222
0,1314,13,13,0,1,1,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.205,9.695,4,129,0,0,1,0,0,0,0,0,0,0,0,2.14757194,4.193254797,-2.045682857
1,1314,13,13,25,1,1,2,0,0,0,0,2,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.231,8.83,3,125,3,1,0,1,0,0,0,0,0,0,0,1.789097791,3.815332809,-2.026235018
1,1314,13,13,49,1,1,3,0,0,0,0,2,2,1,2,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.497,19.551,5,108,0,0,0,1,0,1,0,0,0,0,0,1.855493719,3.792255808,-1.936762089
1,1314,13,13,88,1,1,4,0,0,0,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.989,9.202,3,103,0,1,0,1,0,2,0,0,0,0,0,2.02542957,3.915083108,-1.889653538
1,1314,13,13,123,1,1,5,0,0,0,0,2,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.856,3.839,1,121,0,0,1,1,0,3,0,0,1,0,0,2.14858861,4.059394678,-1.910806068
1,1314,13,13,210,1,2,6,0,0,0,1,1,2,1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.2,1.074,0,0,1,1,2,0,0,0,0,0,1,0,0,2.178283936,4.161243129,-1.982959194
0,1314,13,13,237,1,2,7,0,0,0,1,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.161,4.614,1,134,4,0,1,0,0,1,0,0,1,0,0,2.124504093,4.197711218,-2.073207125
0,1314,13,13,255,1,2,8,0,0,0,1,1,2,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.282,4.883,1,114,0,1,0,1,0,1,0,0,1,0,0,2.022527557,4.171624945,-2.149097389
0,1314,13,13,281,1,2,9,0,0,0,1,1,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461,4.077,1,115,0,0,1,2,0,1,0,0,1,0,0,1.913154166,4.099929467,-2.1867753
0,1314,13,13,320,1,2,10,0,0,0,1,1,1,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566,0.664,1,128,4,0,2,3,0,1,0,1,1,0,0,1.831379398,4.005218405,-2.173839007
1,1314,13,13,351,1,3,11,0,0,1,1,2,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.621,7.982,3,111,0,0,0,0,0,0,0,1,1,0,0,1.800998123,3.909911586,-2.108913463
0,1314,13,13,382,1,3,12,0,0,1,1,2,2,6,6,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.702,13.971,4,108,1,0,0,0,0,1,0,1,1,0,0,1.833180988,3.832596993,-1.999416005
0,1314,13,13,421,1,3,13,0,0,1,1,2,2,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.089,7.599,2,102,0,0,0,1,0,1,0,1,1,0,0,1.927530665,3.786085682,-1.858555017
1,1314,13,13,459,1,3,14,0,0,1,1,2,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.518,4.009,1,122,3,1,1,2,0,1,0,1,1,0,0,2.074508045,3.776770061,-1.702262017
0,1314,13,13,480,1,3,15,0,0,1,1,2,2,8,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.651,6.005,2,107,1,0,0,2,0,2,0,1,1,0,0,2.258430119,3.804923006,-1.546492887
0,1314,13,13,515,1,3,16,0,0,1,1,2,1,9,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,17.568,15.895,4,126,4,1,0,3,0,2,0,2,1,0,0,2.460491393,3.86562533,-1.405133937
1,1314,13,13,611,1,4,17,0,0,2,1,1,2,9,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.474,12.277,4,101,2,0,1,0,0,0,0,2,1,0,0,2.661457565,3.950059788,-1.288602223
0,1314,13,13,646,1,4,18,0,0,2,1,1,1,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.696,2.282,1,133,2,0,0,0,0,1,0,2,1,0,0,2.84383203,4.046959379,-1.203127349
0,1314,13,13,667,1,4,19,0,0,2,1,1,1,11,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.863,8.52,3,127,2,1,0,1,0,1,0,2,1,0,0,2.993409322,4.14404472,-1.150635397
1,1314,13,13,692,1,4,20,0,0,2,1,1,1,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.425,8.404,2,124,4,0,0,2,0,1,0,2,1,0,0,3.100211563,4.229328658,-1.129117095
0,1314,13,13,719,1,4,21,0,0,2,1,1,1,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.226,18.157,3,123,3,1,1,2,0,2,0,2,1,0,0,3.158859791,4.292205277,-1.133345487
0,1314,13,13,749,1,4,22,0,0,2,1,1,2,13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.263,4.625,1,85,4,0,1,3,0,2,0,3,1,0,0,3.168466941,4.324274452,-1.15580751
0,1314,13,13,798,1,5,23,0,0,3,1,2,1,14,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.443,3.508,2,128,4,0,0,0,0,0,0,3,1,0,0,3.132157545,4.319881966,-1.187724421
0,1314,13,13,818,1,5,24,0,0,3,1,2,2,15,9,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.91,12.598,4,106,1,0,0,1,0,0,0,3,1,0,0,3.056324827,4.27637876,-1.220053933
1,1314,13,13,859,1,5,25,0,0,3,1,2,1,15,10,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25.138,27.873,9,121,4,0,0,2,0,0,0,3,1,0,0,2.949732121,4.194121219,-1.244389099
1,1314,13,13,895,1,5,26,0,0,3,1,2,1,15,11,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.003,8.547,3,117,4,0,0,2,0,1,0,3,1,0,0,2.822555156,4.076247935,-1.253692779
1,1314,13,13,919,1,5,27,0,0,3,1,2,1,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.704,4.96,1,121,3,1,1,2,0,2,0,3,1,0,0,2.685447196,3.92827722,-1.242830025
1,1314,13,13,940,1,5,28,0,0,3,1,2,1,15,13,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03,6.074,3,122,3,1,0,2,0,3,0,3,2,0,0,2.548692122,3.757574528,-1.208882406
1,1314,13,13,1038,1,6,29,0,0,3,2,1,2,15,14,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.984,0.907,0,0,0,1,2,0,0,0,0,3,2,0,0,2.421492935,3.572740132,-1.151247197
1,1314,13,13,1063,1,6,30,0,0,3,2,1,2,15,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.245,2.765,0,0,4,1,2,0,0,1,0,3,2,0,0,2.311425908,3.382965685,-1.071539776
0,1314,13,13,1094,1,6,31,0,0,3,2,1,2,16,15,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.126,21.728,5,103,0,1,0,0,0,2,0,3,2,0,0,2.224074783,3.19740405,-0.973329267
1,1314,13,13,1135,1,6,32,0,0,3,2,1,2,16,16,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.385,25.333,6,101,0,0,0,1,0,2,0,3,2,0,0,2.162845477,3.024590778,-0.861745301
0,1314,13,13,1184,1,6,33,0,0,3,2,1,1,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.661,4.276,1,123,2,1,2,1,0,3,0,3,2,0,0,2.128950197,2.871948222,-0.742998025
0,1314,13,13,1216,1,6,34,0,0,3,2,1,1,18,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.769,4.89,1,127,3,1,1,2,0,3,0,3,2,0,0,2.121540851,2.745395226,-0.623854376
0,1314,13,13,1244,1,6,35,0,0,3,2,1,2,19,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,1.003,1,125,4,0,2,3,0,3,0,3,2,0,0,2.137965233,2.64907692,-0.511111687
0,1314,13,13,1283,1,6,36,0,0,3,2,1,1,20,16,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,11.004,1,133,3,1,1,4,0,3,0,4,2,0,0,2.174115516,2.58522093,-0.411105414
1,1314,13,13,1313,1,7,37,0,0,4,2,2,1,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.377,12.143,3,125,4,0,1,0,0,0,0,4,2,0,0,2.224836963,2.554118669,-0.329281706
1,1314,13,13,1336,1,7,38,0,0,4,2,2,1,20,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.577,8.954,3,118,3,1,1,0,0,1,0,4,2,0,0,2.284365172,2.554223464,-0.269858292
0,1314,13,13,1358,1,7,39,0,0,4,2,2,2,21,18,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,20.492,14.687,4,100,1,1,1,0,0,2,0,4,2,0,0,2.346762249,2.582351532,-0.235589283
1,1314,13,13,1401,1,7,40,0,0,4,2,2,1,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.511,4.041,1,117,1,0,0,1,0,2,0,4,2,0,0,2.406325789,2.63396725,-0.227641461
0,1314,13,13,1420,1,7,41,0,0,4,2,2,2,22,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.968,20.898,4,107,1,0,0,1,0,3,0,4,2,0,0,2.457948954,2.703530949,-0.245581996
1,1314,13,13,1465,1,7,42,0,0,4,2,2,1,22,20,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,1.444,1,124,3,1,2,2,0,3,0,4,3,0,0,2.497415038,2.784885623,-0.287470585
0,1314,13,13,1560,1,8,43,0,0,4,3,1,1,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.683,3.061,1,122,3,0,0,0,0,0,0,4,3,0,0,2.521615286,2.871658405,-0.350043119
0,1314,13,13,1585,1,8,44,0,0,4,3,1,1,24,20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.557,1.606,1,126,5,2,2,1,0,0,0,4,3,0,0,2.528684075,2.957653444,-0.428969369
1,1314,13,13,1603,1,8,45,0,0,4,3,1,2,24,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.083,14.956,4,107,2,0,0,2,0,0,0,4,3,0,0,2.518050702,3.037214645,-0.519163943
1,1314,13,13,1641,1,8,46,0,0,4,3,1,2,24,22,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.678,1.05,0,0,0,1,2,2,0,1,0,4,3,0,0,2.490411595,3.105539612,-0.615128017
0,1314,13,13,1682,1,8,47,0,0,4,3,1,1,25,22,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.565,9.923,3,124,2,0,2,2,0,2,0,4,3,0,0,2.447630707,3.158929699,-0.711298992
1,1314,13,13,1717,1,8,48,0,0,4,3,1,2,25,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.306,10.046,2,107,1,0,0,3,0,2,0,4,3,0,0,2.392579011,3.194965262,-0.80238625
1,1314,13,13,1748,1,8,49,0,0,4,3,1,1,25,24,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12.262,8.491,2,129,3,0,2,3,0,3,0,4,3,0,0,2.328926281,3.212599646,-0.883673365
0,1314,13,13,1775,1,8,50,0,0,4,3,1,1,26,24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.974,9.601,3,130,0,0,1,3,0,4,0,4,3,0,0,2.260899759,3.212170069,-0.951270311
1,1314,13,13,1803,1,8,51,0,0,4,3,1,2,26,25,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.48,6.222,0,0,0,1,0,3,0,3,0,4,3,0,0,2.19302484,3.195327976,-1.002303137
0,1314,13,13,1838,1,8,52,0,0,4,3,1,2,27,25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.201,8.853,3,109,4,0,0,3,0,4,0,4,3,0,0,2.129862609,3.164895612,-1.035033002
0,1314,13,13,1874,1,8,53,0,0,4,3,1,2,28,25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931,1.057,1,118,4,0,2,3,0,3,0,4,3,0,0,2.075758081,3.124659171,-1.04890109
0,1314,13,13,1901,1,8,54,0,0,4,3,1,2,29,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.979,4.244,1,102,3,1,0,4,0,3,0,5,3,0,0,2.034611359,3.079111883,-1.044500524
1,1314,13,13,1945,1,9,55,0,0,5,3,2,1,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.854,7.008,3,119,0,0,0,0,0,0,0,5,3,0,0,2.00968187,3.033162586,-1.023480716
1,1314,13,13,1964,1,9,56,0,0,5,3,2,1,29,27,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822,1.046,1,121,4,1,2,0,0,1,0,5,3,0,0,2.00343335,2.991826707,-0.988393357
1,1314,13,13,1981,1,9,57,0,0,5,3,2,1,29,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.511,4.386,1,124,3,1,0,0,0,2,0,5,3,0,0,2.01742472,2.959917056,-0.942492336
0,1314,13,13,1998,1,9,58,0,0,5,3,2,1,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18,5.343,2,122,0,0,1,0,0,3,0,5,3,0,0,2.052249251,2.941751416,-0.889502165
1,1314,13,13,2029,1,9,59,0,0,5,3,2,1,30,29,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.706,9.893,3,124,3,1,0,1,0,3,0,5,4,0,0,2.10752194,2.940892649,-0.833370709
0,1314,13,13,2116,1,10,60,0,0,5,4,1,1,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.133,3.812,1,123,2,0,1,0,0,0,0,5,4,0,0,2.181912584,2.95993505,-0.778022466
0,1314,13,13,2149,1,10,61,0,0,5,4,1,1,32,29,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813,0.911,1,123,3,1,2,1,0,0,0,5,4,0,0,2.273220071,3.000347956,-0.727127886
1,1314,13,13,2173,1,10,62,0,0,5,4,1,2,32,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.946,31.43,8,120,1,0,0,2,0,0,0,5,4,0,0,2.378481711,3.062384484,-0.683902773
0,1314,13,13,2258,1,10,63,0,0,5,4,1,1,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125,5,2,2,2,0,1,0,5,4,0,0,2.494110267,3.145059661,-0.650949393
0,1314,13,13,2275,1,10,64,0,0,5,4,1,1,34,30,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.044,0.69,1,122,2,0,2,3,0,1,0,6,4,1,0,2.616050565,3.246198559,-0.630147994
0,1314,13,13,2413,2,1,65,1,0,0,0,2,1,35,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.982,7.437,2,119,3,1,0,0,0,0,0,6,4,1,0,2.739947366,3.36255126,-0.622603894
1,1314,13,13,2443,2,1,66,1,0,0,0,2,1,35,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.82,9.71,1,122,3,1,1,1,0,0,0,6,4,1,0,2.86131632,3.489967989,-0.628651669
